uid,latitude,longitude,date,usable
qmnv,35.8660457513457,-78.806102779589,2015-11-12,ok
qmod,41.13527,-81.127218,2019-05-07,ko
qmol,34.85,-78.83,2020-10-21,ko
qmpd,37.8189,-121.358,2019-11-19,ok
qmpu,35.6475029421827,-79.2722270036453,2018-01-10,ok
qmsk,37.9674,-121.464,2017-12-12,ok
qmst,36.16,-79.0984174355305,2020-07-21,ok
qmua,41.13527,-81.127218,2019-08-06,ko
qmui,36.03,-78.6912671999386,2020-12-09,ok
qmut,36.9128,-121.744,2018-09-27,ko
qmvm,38.7819903391667,-85.6982861111111,2021-06-15,ok
qmwi,36.3386,-119.457,2017-12-11,ko
qmxt,36.35,-79.1137913762824,2019-11-20,ko
qmyw,42.024803,-78.964352,2013-07-16,ok
qmzg,35.98,-78.7919347535282,2018-06-27,ok
qnag,33.8892,-117.562,2019-01-12,ko
qnar,38.7701833089193,-75.1624166647593,2017-08-22,ok
qnav,36.7962,-121.782,2014-08-27,ko
qnbm,47.343917,-85.620633,2019-08-25,ko
qncr,35.7222369757458,-79.1334166318403,2018-05-21,ok
qncw,35.74686,-79.0790887833312,2015-09-17,ok
qndc,39.6242,-122.197,2014-07-17,ko
qneb,39.877614,-86.01738,2021-08-17,ko
qneg,41.697351,-80.100017,2020-07-28,ko
qnew,40.375379,-79.388777,2018-06-26,ko
qnfh,41.44006,-96.73306,2017-08-30,ok
qnfv,36.17,-79.071525397688,2018-05-31,ok
qngn,35.98,-78.7747839851389,2017-05-24,ok
qngy,35.61133,-78.983327386279,2016-08-31,ok
qnhw,33.7644,-117.467,2013-07-10,ko
qnjc,39.09447,-96.90462,2016-10-10,ok
qnkx,42.027378,-78.967089,2018-10-09,ok
qnmv,44.83649,-93.45132,2013-09-24,ok
qnmw,35.876418676945,-78.8891224410679,2021-08-05,ok
qnmx,48.437167,-87.0985,2014-05-15,ko
qnod,39.80482,-99.93915,2017-06-26,ok
qnov,35.8966676215281,-79.0511847742542,2015-09-24,ok
qnpj,35.6545558335268,-79.2591270219756,2014-08-05,ok
qnpw,35.8689340210485,-78.8292190326355,2017-04-18,ok
qnqa,38.927118,-80.497177,2013-07-09,ok
qnqc,35.99,-76.61,2017-08-17,ko
qnsk,35.017,-83.792,2014-08-12,ko
qntb,35.976,-78.7494306753459,2015-10-21,ok
qnte,37.4542,-120.608,2017-12-05,ok
qntr,41.843527,-78.957332,2013-07-17,ok
qnua,33.4975,-117.666,2019-03-03,ko
qnub,37.3865,-121.969,2016-07-11,ok
qnuo,36.03,-78.72,2018-04-25,ok
qnxf,35.61,-78.9977439742005,2021-05-18,ok
qnxp,35.65436,-79.0129062477041,2016-08-31,ok
qnyv,36.9893,-121.533,2014-04-23,ko
qnzh,36.4863,-121.47,2020-04-27,ko
qodf,38.780916,-95.549753,2018-07-23,ko
qodv,38.7605000178019,-75.2028333346049,2018-08-22,ok
qofh,35.7226361960106,-79.1326751234439,2013-07-29,ok
qofo,40.06931,-76.89688,2019-04-23,ok
qogc,35.6686350015307,-79.2329764925295,2016-05-09,ok
qogh,35.6974587046463,-79.1794395863098,2015-04-22,ok
qogv,35.6260515066229,-79.3120707214782,2016-05-24,ok
qohn,37.5394,-121.122,2021-01-29,ok
qoih,39.7469388888889,-87.0759805555555,2021-06-28,ok
qoio,42.79166666666666,-79.2091667,2019-08-11,ko
qoiw,35.8851145427169,-78.9587197620682,2017-12-06,ok
qojq,36.7962,-121.782,2017-12-12,ko
qokq,37.2583,-120.475,2021-06-16,ok
qokt,35.837,-79.001,2016-03-03,ok
qolr,35.6843110505936,-79.2038599294977,2015-07-07,ok
qomq,41.309434,-80.461686,2019-09-05,ko
qone,37.5643183,-101.3355745,2018-10-01,ok
qook,37.4978,-121.082,2015-04-01,ok
qoqe,37.15527,-77.52261,2017-07-19,ko
qoqm,35.74,-79.88,2021-06-02,ko
qoqq,39.6242,-122.197,2018-05-16,ko
qorg,35.6663993680481,-79.2371289395493,2017-05-17,ok
qosv,35.88,-79.1246668327629,2014-08-12,ok
qotj,37.4583,-120.967,2021-03-10,ok
qotk,36.03,-78.6897758287743,2020-10-13,ok
qouk,37.8817,-121.249,2017-10-17,ok
qous,41.4052,-75.2543,2019-08-06,ok
qovc,35.95,-76.61,2021-06-29,ko
qovm,35.9079722470315,-79.1416612915546,2020-10-22,ok
qovn,37.0062,-120.6,2018-04-10,ko
qovr,35.64477,-80.254,2016-07-13,ko
qowj,35.742,-79.2092701176691,2015-07-07,ok
qowu,35.9052703173095,-79.1200364096724,2019-09-04,ok
qoye,35.74,-79.0794348205829,2017-05-16,ok
qoyf,35.7239403155422,-79.1302528626824,2018-08-27,ok
qoyh,39.1766,-122.189,2019-06-18,ok
qoyi,38.4662552777778,-85.8613438888889,2021-08-10,ok
qozq,35.8699278342796,-78.8371730121784,2017-12-06,ok
qozx,35.60595,-78.9895414327969,2016-07-27,ok
qpao,38.7605000178019,-75.2028333346049,2020-12-09,ok
qpcj,38.0739,-121.212,2017-05-16,ok
qpcy,35.742,-79.2115071744156,2015-07-23,ok
qpdn,35.60595,-78.9905356802397,2016-08-10,ok
qpea,38.36472,-97.10194,2015-06-08,ok
qpeh,35.98,-78.7892005730604,2018-04-25,ok
qpen,36.12,-78.9124872559751,2018-05-21,ok
qpfw,37.3041,-120.901,2014-02-10,ok
qpib,35.6410089592092,-79.2842888735599,2021-07-12,ok
qpis,35.34,-79.0464129799968,2021-09-29,ok
qpjl,35.6812503618971,-79.2095448272034,2017-01-24,ok
qpjw,41.707665,-73.382964,2019-07-23,ok
qpkf,35.045,-118.855,2017-01-06,ko
qpkw,40.4189,-122.214,2019-05-22,ok
qpoi,35.742,-79.2008190144048,2015-02-11,ok
qpot,42.056766,-78.879216,2018-08-24,ok
qppp,35.858219472151,-78.7434651906888,2013-04-10,ok
qppv,41.3305639294444,-85.3836083333333,2020-08-17,ok
qppy,36.6096,-121.561,2017-01-13,ko
qpqb,37.2486,-120.851,2020-04-14,ok
qprd,35.036,-79.1188336333779,2021-07-22,ko
qprr,35.794,-79.0089915229254,2014-05-19,ok
qpsl,41.7098691666667,-85.0363,2021-06-21,ok
qpsz,39.4159,-99.43133,2018-07-09,ok
qpvk,47.513817,-87.545117,2015-05-09,ko
qpwy,38.37611,-97.07583,2013-07-15,ok
qpxn,35.6622474772945,-79.2448406268718,2019-08-22,ok
qpzk,41.88895,-105.72586,2021-08-24,ko
qpzl,35.6801325451558,-79.2116210507133,2017-07-20,ok
qpzw,38.691,-100.924,2017-09-18,ok
qqaa,47.606167,-86.818833,2016-04-16,ko
qqbe,35.6361384719792,-79.293335275996,2016-05-24,ok
qqbi,36.31,-79.1152743930752,2020-06-01,ko
qqbv,35.6794937927321,-79.2128074641476,2017-11-15,ok
qqbx,35.458,-78.8674975591857,2014-06-23,ok
qqcc,35.76,-79.0814616101997,2020-08-11,ok
qqcq,35.8686855677408,-78.8272305377498,2017-03-21,ok
qqcs,35.83646,-78.9763,2014-12-30,ok
qqdj,35.6642701933027,-79.2410836509967,2018-07-11,ok
qqei,35.036,-79.1178943894092,2021-04-20,ko
qqfo,35.711857248862,-79.1526958501466,2016-07-13,ok
qqfy,42.027378,-78.967089,2017-07-31,ok
qqgi,35.68836,-78.6977298083172,2016-08-24,ok
qqhj,37.4542,-120.608,2018-11-30,ok
qqhk,37.78397,-97.84863,2013-07-16,ok
qqhw,38.307,-121.794,2018-07-17,ok
qqjj,35.6376821236696,-79.2904681101966,2015-07-23,ok
qqkm,38.963881,-80.41583,2014-07-24,ok
qqle,37.1366,-120.762,2018-07-10,ok
qqls,37.3204,-120.983,2018-08-14,ok
qqmb,43.16583,-108.63436,2021-09-14,ok
qqmy,36.4638,-119.223,2015-11-05,ko
qqnf,35.335559,-103.534448,2016-09-29,ko
qqoa,35.7030744030373,-79.1690090348672,2019-09-25,ok
qqpc,46.993333,-85.1645,2013-04-13,ko
qqqw,36.4,-76.93,2021-06-29,ko
qqrq,38.84759761,-97.58813777,2019-10-28,ok
qqsv,35.6744103880275,-79.2222493377283,2020-09-24,ok
qqug,35.8,-79.0398382722154,2017-08-21,ok
qqvn,39.0223556408333,-86.4816555555556,2019-05-13,ok
qqwx,35.640902500472,-79.2844866091323,2021-07-12,ok
qqxh,38.1033,-86.9948544444444,2020-06-15,ok
qqya,35.7227160400636,-79.1325268217647,2013-06-19,ok
qqyo,35.688462941347,-79.1961482421752,2020-07-15,ok
qqzy,35.6814898940559,-79.2090999221656,2016-11-21,ok
qraw,40.090275,-76.873132,2018-09-20,ok
qrbu,42.161916,-78.74342,2020-09-01,ok
qrfe,41.011692,-80.990993,2019-07-09,ko
qrfo,35.33794,-79.0458197732797,2015-09-16,ok
qrgi,35.6781364438319,-79.2153285926953,2018-10-18,ok
qrhs,35.8593064553725,-78.7521648558138,2013-03-13,ok
qrih,36.7593,-121.755,2016-08-30,ko
qrij,39.81692122,-101.0402276,2021-07-26,ok
qrix,37.4806,-121.031,2013-09-10,ok
qrjm,39.3092,-121.595,2014-12-03,ok
qrjy,35.47745,-76.81692,2014-05-06,ko
qrkr,35.870548967549,-78.8421442493927,2018-05-09,ok
qrlq,36.5538,-121.548,2021-01-29,ko
qrmp,44.87848,-68.22616,2017-08-08,ko
qrnw,35.742,-79.2281608190835,2016-05-24,ok
qrsj,42.733333,-87.416667,2019-08-01,ok
qrsz,38.1656,-121.491,2019-12-03,ok
qrud,39.07775,-96.9059,2015-08-17,ok
qrus,35.7251912057051,-79.127929469707,2013-08-26,ok
qrwm,35.8834374828895,-78.9452974215896,2017-03-21,ok
qrza,42.733333,-87.416667,2013-03-27,ok
qrzq,35.7200279569475,-79.137519644967,2013-06-24,ok
qsay,35.6977248514895,-79.1789452473789,2014-12-30,ok
qsbo,36.106,-78.9008048485215,2013-09-19,ok
qsbq,37.8817,-121.249,2016-09-20,ok
qsdm,35.6332907007572,-79.2986247025569,2015-10-12,ok
qsdn,35.64607,-78.6741164315492,2016-07-27,ok
qsdq,35.43,-79.0857623588988,2021-06-10,ok
qseh,40.80458,-77.1804,2021-11-08,ko
qsej,35.67,-79.0488352407583,2020-05-14,ok
qsgb,37.2616,-120.906,2014-07-08,ok
qsgc,39.21155,-97.00559,2016-08-15,ok
qshd,35.8694619843275,-78.8334445842677,2017-08-16,ok
qshm,39.61525,-84.9661444444445,2016-06-01,ko
qsmn,35.33794,-79.0457703393866,2015-09-16,ok
qsmp,35.6432179780076,-79.2801858604332,2020-02-03,ok
qsnm,38.1156,-121.494,2015-10-20,ok
qspf,35.9058603939155,-79.124759085026,2019-12-05,ok
qsqp,35.6368570684557,-79.2920005608824,2015-11-12,ok
qsrd,35.8619152151041,-78.7730440521139,2014-04-14,ok
qsrx,35.2,-79.1046461060603,2018-08-13,ok
qsse,36.3386,-119.457,2017-07-20,ko
qssw,38.1602,-121.206,2019-04-09,ok
qstg,39.1766,-122.189,2019-09-25,ok
qsuq,35.8953011283354,-79.0402480523828,2015-06-10,ok
qsuy,38.307,-121.794,2018-08-21,ok
qsvm,36.039,-79.0868004706537,2013-06-27,ok
qsxs,35.7035268526707,-79.1681686586847,2019-06-06,ok
qsxx,40.921659,-79.280691,2016-06-28,ko
qsyq,36.172,-79.0511091998406,2013-07-11,ok
qsza,37.7625,-122.175,2018-07-17,ok
qsze,35.8571324889296,-78.7347655255637,2019-07-15,ok
qszx,41.606659,-80.510274,2016-08-24,ko
qtbi,37.3725,-120.923,2021-08-10,ok
qtbn,35.8651451081051,-78.7988944856283,2015-07-23,ok
qtdv,39.3092,-121.595,2014-05-20,ok
qthg,36.9767,-121.51,2019-09-17,ko
qthm,36.7368,-121.734,2013-12-11,ko
qtjf,37.1366,-120.762,2015-02-10,ok
qtjh,35.2798,-120.663,2015-09-09,ko
qtjz,35.8962949415664,-79.0482020319257,2015-08-24,ok
qtkf,39.88394,-76.37086,2017-06-07,ok
qtlm,35.7255638112855,-79.1272373952037,2017-07-06,ok
qtok,36.03,-79.0911012193528,2018-08-15,ok
qtqk,35.6301501680077,-79.3044579019419,2015-11-12,ok
qtqz,36.3377,-121.205,2019-09-18,ok
qtrm,36.7368,-121.734,2016-01-21,ko
qtrv,40.7201033333333,-85.1058325,2019-08-12,ok
qtte,35.79,-79.0302975308485,2019-10-17,ok
qttk,38.9695,-94.7582,2013-09-30,ko
qttl,35.654742136317,-79.258780984724,2014-07-22,ok
qtud,39.4159,-99.43133,2016-06-20,ok
qtue,36.6096,-121.561,2019-05-13,ko
qtui,35.98,-78.7872120781747,2018-02-06,ok
qtuj,35.8932513885463,-79.0238429695756,2021-11-08,ok
qtvb,35.626983020574,-79.3103405352199,2015-09-09,ok
qtvu,35.718058470308,-79.1411777530559,2018-06-11,ok
qtwj,36.03,-78.6738678696885,2019-11-20,ok
qtwm,35.98,-78.7988944856283,2018-11-30,ok
qtxa,37.2764,-120.954,2017-05-09,ok
qtxb,35.8865742059,-78.9704021695218,2018-10-18,ok
qtxd,35.6941318691066,-79.1856188229465,2016-09-20,ok
qtyu,35.976,-78.7648415107103,2016-10-26,ok
qtyw,35.98,-78.7819922790996,2017-10-25,ok
qtzc,36.32683,-79.0726623772291,2013-07-25,ko
quam,35.6261579653601,-79.3118729859058,2016-05-09,ok
qubz,41.80656,-76.66048,2020-09-21,ko
qucn,38.7688166936239,-75.1965666611989,2018-07-11,ok
qudd,34.95,-79.0854163216471,2021-05-25,ko
qufv,34.941,-79.1015812046885,2016-07-25,ko
qugp,36.4638,-119.223,2019-12-09,ko
qugw,38.814,-86.0806397222222,2018-05-14,ok
qugy,40.703968,-80.29305,2018-09-17,ko
quho,35.6875580420802,-79.1978289945404,2021-04-28,ok
quia,35.6620079451357,-79.2452855319096,2019-10-17,ok
quij,35.9014192910391,-79.0892147389437,2017-09-20,ok
quim,35.64,-78.8,2020-09-24,ok
quje,35.8655488447302,-78.8021257898176,2015-09-09,ok
qujr,35.17,-84.3,2019-08-21,ko
quks,35.6391991606757,-79.2876503782903,2014-10-08,ok
qukt,39.7469388888889,-87.0759805555555,2016-08-23,ok
qulf,35.55,-78.02,2019-01-21,ko
qulm,35.6428187577428,-79.2809273688296,2020-05-18,ok
qums,39.077955,-96.88081,2019-10-14,ok
qumt,37.5368,-121.049,2017-05-09,ok
qunh,37.1366,-120.762,2018-08-14,ok
quok,35.9021646509624,-79.0951802236008,2018-04-11,ok
quoy,36.8698,-121.815,2014-08-27,ko
qupa,35.74,-79.0787427460795,2017-09-18,ok
qupp,42.11,-81.575,2014-08-14,ko
quqf,41.707665,-73.382964,2021-07-27,ok
quqg,38.307,-121.794,2019-09-16,ok
qurn,35.8997422312117,-79.0757923984651,2017-02-14,ok
qurr,35.98,-78.8322017749641,2021-03-10,ok
qusp,36.6039,-119.467,2015-04-20,ko
quss,39.80482,-99.93915,2019-06-17,ok
quth,48.90706,-113.3258,2017-08-27,ok
qutx,41.004436,-81.050413,2018-06-19,ko
quuv,39.82640667,-95.52873464,2013-07-29,ko
quux,35.877008753551,-78.8938451164215,2021-12-02,ok
quwj,37.4583,-120.967,2017-01-10,ok
quwv,35.7206400946868,-79.1363826654259,2016-05-31,ok
quyx,35.69883,-79.08199,2015-07-23,ok
quzq,34.93,-79.1040528993431,2021-05-25,ko
quzt,36.35,-79.113544206817,2019-10-09,ko
quzy,40.740409,-80.319441,2019-10-09,ko
qvao,37.2343,-121.87,2015-07-07,ok
qvas,42.14733,-79.76866,2018-07-18,ko
qvbf,35.794,-79.0177413220029,2016-03-03,ok
qvcm,33.51618,-94.12513,2017-06-14,ko
qvct,41.798303,-72.428591,2017-08-17,ko
qvdn,38.31806,-96.99139,2019-08-26,ok
qveg,35.6329713245454,-79.299217909274,2016-01-27,ok
qvfa,42.081667,-81.011667,2013-04-03,ko
qvfp,38.1526,-121.501,2017-06-20,ok
qvfs,35.7001467877623,-79.1744467631075,2013-09-04,ok
qvfz,41.726667,-83.15,2017-08-13,ko
qvhk,35.98,-78.7969059907426,2018-10-25,ok
qvho,35.8819778197063,-78.9336150141359,2016-07-19,ok
qvhy,36.05,-76.68,2019-05-15,ko
qvie,39.7469388888889,-87.0759805555555,2017-08-08,ok
qvim,38.9725,-94.67293,2016-08-22,ko
qvjo,40.95091,-74.78413,2017-08-10,ok
qvkj,37.8717,-121.526,2014-10-21,ok
qvlf,40.23162,-77.28141,2017-09-07,ok
qvll,35.8584058121319,-78.7449565618531,2015-11-12,ok
qvmn,46.89435,-85.851333,2019-08-20,ko
qvmy,39.21155,-97.00559,2015-09-28,ok
qvng,37.4106,-122.069,2018-01-08,ok
qvnk,39.4159,-99.43133,2019-09-23,ok
qvnn,35.8885618323622,-78.9863101286076,2019-08-22,ok
qvos,35.036,-79.1175483521575,2021-04-20,ko
qvpj,40.40586,-76.08,2019-07-30,ok
qvqu,39.07775,-96.9059,2015-08-24,ok
qvrc,35.6949036949518,-79.1841852400468,2016-06-07,ok
qvrz,37.5477,-121.085,2019-06-11,ok
qvsb,35.6480618505534,-79.2711888918903,2017-08-16,ok
qvsf,35.6352335727124,-79.2950160283611,2014-11-25,ok
qvsi,35.6879040329763,-79.1971863539302,2020-11-19,ok
qvtg,41.1077,-76.66171,2018-08-07,ko
qvwm,34.9552,-120.487,2018-12-02,ko
qvwp,37.7705,-121.292,2013-11-19,ok
qvwv,35.62476,-78.718857566478,2016-10-05,ok
qvxb,35.98,-78.7683213767603,2017-01-18,ok
qvxq,35.8847729194187,-78.9559855816003,2017-09-20,ok
qvxt,37.8817,-121.249,2014-01-28,ok
qvya,38.06487,-87.29741,2017-07-20,ok
qvyg,35.9043075607419,-79.1123309919902,2019-05-16,ok
qvyy,35.59,-78.9455459834503,2019-06-01,ok
qvzf,37.9286,-121.561,2018-04-10,ok
qvzk,35.6458794464393,-79.2752424711239,2019-01-15,ok
qwat,35.8820709896967,-78.9343606997181,2016-08-10,ok
qway,35.49,-79.0627755986105,2021-06-10,ok
qwcq,36.1786,-119.834,2013-07-15,ko
qwcy,35.976,-78.7394882009173,2015-01-06,ok
qwdq,35.894555768412,-79.0342825677256,2015-04-22,ok
qwfb,35.64607,-78.6815732873707,2016-10-05,ok
qwgm,37.6106,-121.229,2021-05-11,ok
qwgx,35.8918227820266,-79.0124091239827,2021-04-28,ok
qwhe,41.501567,-72.224735,2019-07-16,ko
qwhs,35.7078118168458,-79.1602098018967,2016-07-13,ok
qwhv,41.33639,-75.8868,2019-10-30,ok
qwik,35.8947110517294,-79.0355253770292,2015-05-06,ok
qwim,35.6793607193106,-79.213054633613,2017-12-06,ok
qwkb,37.1145,-120.89,2018-06-12,ok
qwks,37.1366,-120.762,2014-03-03,ok
qwky,38.4140402777778,-86.6678775,2020-07-14,ok
qwlj,37.2764,-120.954,2013-12-10,ok
qwll,35.6329447098611,-79.2992673431671,2016-01-27,ok
qwlo,39.01688542,-96.82207242,2021-09-13,ok
qwnc,47.513167,-90.148667,2015-05-10,ko
qwoe,39.14193,-95.47957,2017-08-28,ko
qwoi,35.7250315175992,-79.1282260730656,2018-06-06,ok
qwpp,37.4583,-120.967,2020-06-09,ok
qwqf,41.557325,-78.596521,2017-08-08,ok
qwqh,37.1366,-120.762,2019-01-17,ok
qwqj,38.2560566666667,-86.7764030555555,2016-08-01,ok
qwqm,38.0739,-121.212,2015-02-09,ok
qwqz,37.3609,-120.549,2021-08-11,ok
qwtk,35.6345948202888,-79.2962024417953,2015-06-10,ok
qwvh,35.8572567155834,-78.7357597730066,2019-08-29,ok
qwwm,35.742,-79.2127499837192,2015-08-06,ok
qwwu,41.788333,-81.945,2018-08-12,ko
qwxy,36.9128,-121.744,2020-12-28,ko
qwzz,35.7238338568049,-79.1304505982547,2013-06-19,ok
qxac,35.8992453245962,-79.0718154086936,2016-12-13,ok
qxav,40.3803,-76.0376,2020-08-27,ok
qxba,37.3736,-121.933,2014-02-06,ok
qxbd,38.04772,-97.20234,2021-10-18,ok
qxco,35.98,-78.8162938158783,2020-01-28,ok
qxcq,35.7128686068661,-79.150817362209,2021-06-15,ok
qxcv,37.72797,-97.82922,2016-07-25,ok
qxdc,35.794,-79.0141326478071,2015-06-10,ok
qxdv,36.03,-78.703943854835,2021-10-27,ok
qxfa,35.8622568384023,-78.7757782325818,2014-06-10,ok
qxfn,35.6837787569072,-79.2048486073596,2015-08-24,ok
qxft,35.7050971190454,-79.1652520589922,2016-10-05,ok
qxgy,37.9674,-121.464,2020-07-21,ok
qxio,37.8717,-121.526,2016-10-17,ok
qxjs,40.982514,-81.098109,2019-08-16,ko
qxjv,37.0062,-120.6,2014-10-14,ko
qxjx,34.9638,-120.642,2019-05-23,ko
qxkd,39.1853,-121.704,2015-07-21,ok
qxke,35.7196021219984,-79.1383105872565,2013-08-27,ok
qxki,38.51613412,-95.70697032,2016-08-01,ko
qxkk,35.7083973399008,-79.1591222562487,2021-08-11,ok
qxlw,35.6421001612663,-79.2822620839431,2020-10-22,ok
qxmp,35.84,-79.0610454123523,2020-09-09,ok
qxns,42.60756,-94.45157,2017-07-26,ok
qxoh,37.6031,-121.132,2017-05-31,ok
qxpc,35.13,-78.7225859943887,2019-08-02,ko
qxpk,37.6106,-121.229,2018-01-09,ok
qxpl,35.7018501275587,-79.1712829939495,2020-05-18,ok
qxpq,40.7794940736111,-85.6374722222222,2018-08-13,ok
qxql,35.794,-79.0106722752906,2014-08-25,ok
qxti,36.7085,-121.749,2017-09-28,ko
qxtx,35.6900864370903,-79.1931327746966,2019-07-02,ok
qxuo,41.300686,-80.761663,2018-09-05,ko
qxwn,36.368,-78.8466183628856,2014-07-30,ko
qxws,37.66,-120.875,2014-11-12,ok
qxwv,35.6384539495148,-79.2890345272969,2015-05-20,ok
qxxg,35.6538638517346,-79.2604123031961,2014-12-30,ok
qxyj,35.79,-79.036971106416,2021-06-17,ok
qxze,34.6721,-120.492,2017-01-10,ko
qxzj,35.487,-79.0618857885349,2016-08-24,ok
qxzm,36.13,-79.0676201201336,2020-06-24,ok
qyaa,42.383333,-87.0,2014-04-17,ok
qyam,47.513817,-87.545117,2013-08-22,ko
qybh,35.8905494588243,-79.0022180876933,2020-07-15,ok
qybl,42.038186,-78.908886,2013-08-21,ok
qydp,41.85181,-78.96183,2019-04-16,ok
qyfo,35.712442771917,-79.1516083044985,2021-09-13,ok
qyfs,36.6568,-121.614,2019-12-02,ko
qygd,39.7469388888889,-87.0759805555555,2018-06-11,ok
qyhy,35.64607,-79.0193688560827,2016-05-25,ok
qykd,40.7977,-75.92151,2017-09-14,ok
qyme,35.794,-79.0169503797134,2015-11-12,ok
qymk,40.23033,-77.28106,2021-06-28,ok
qymp,41.8126,-77.1972,2018-07-26,ko
qymz,39.4981,-84.9868416666667,2019-08-20,ko
qyno,36.68168,-83.70503,2017-09-12,ko
qynt,35.976,-78.7521648558138,2015-12-01,ok
qyod,35.897257698134,-79.0559074496078,2016-02-17,ok
qyof,33.3981,-117.263,2017-02-19,ko
qyoi,34.2127,-78.9206897973787,2013-09-16,ko
qyqb,44.09,-86.766667,2018-08-03,ok
qyqp,39.16522,-96.91105,2013-07-08,ok
qysz,35.48,-79.0581782465529,2021-05-20,ok
qyts,35.78,-79.1102815698728,2017-07-24,ok
qyuh,38.37080661,-98.79520846,2016-04-20,ok
qyuj,37.2764,-120.954,2015-02-10,ok
qyvc,37.3978,-120.96,2014-03-05,ok
qywm,34.73475,-77.44025,2014-06-23,ko
qywr,46.649615,-90.23201,2016-08-26,ko
qyxf,37.8717,-121.526,2018-11-29,ok
qyxi,34.94,-79.1035091265191,2021-07-14,ko
qyzc,35.690565501408,-79.1922429646209,2019-05-16,ok
qyzd,35.6404234361543,-79.285376419208,2021-11-08,ok
qyzh,36.3377,-121.205,2018-04-26,ok
qzaf,38.31806,-96.99139,2021-09-27,ok
qzam,41.294572,-80.432822,2015-07-08,ko
qzaq,35.83646,-78.9763,2015-05-06,ok
qzav,35.688888776296,-79.1953572998858,2020-05-13,ok
qzay,35.6595860088628,-79.2497840161811,2020-12-10,ok
qzbv,35.742,-79.2142413548834,2015-08-24,ok
qzdb,34.446,-119.876,2021-09-23,ko
qzdh,35.79,-79.0245137653566,2017-12-06,ok
qzec,35.04,-79.1203166501707,2014-07-30,ko
qzet,42.027378,-78.967089,2017-09-26,ok
qzew,35.48,-76.82,2017-08-01,ko
qzex,35.6958884382715,-79.1823561860023,2015-10-12,ok
qzgr,38.1602,-121.206,2021-07-20,ok
qzhd,37.6756,-121.264,2015-03-25,ok
qzhm,35.6418606291074,-79.282706988981,2020-12-10,ok
qzhq,34.94,-79.1031136553744,2021-06-23,ko
qzij,35.87377886055,-78.8679946829071,2020-03-11,ok
qziz,35.487,-79.0623801274658,2016-09-15,ok
qzjd,35.9071647737812,-79.135198683176,2020-07-15,ok
qzjo,39.07775,-96.9059,2016-10-03,ok
qzkr,35.6612095046062,-79.2467685487024,2020-02-03,ok
qzkw,39.07775,-96.9059,2017-07-24,ok
qzln,41.006794,-81.003795,2019-09-10,ko
qzmk,38.84759761,-97.58813777,2018-10-08,ok
qznp,35.976,-78.7399853246388,2015-01-06,ok
qzoc,43.133333,-87.0,2019-08-02,ok
qzok,36.115,-78.9090073899251,2013-07-29,ok
qzpc,35.6459859051766,-79.2750447355516,2018-11-07,ok
qzsr,35.635792481083,-79.2939779166062,2017-08-21,ok
qzua,35.6392790047286,-79.287502076611,2014-10-08,ok
qzvj,37.6106,-121.229,2020-03-10,ok
qzwf,38.4140402777778,-86.6678775,2020-06-15,ok
qzwq,35.34,-79.0465612816761,2021-09-29,ok
qzwu,42.027378,-78.967089,2014-08-14,ok
qzyg,41.5161,-123.9992,2018-06-20,ok
qzyi,36.1606,-79.0979230965996,2015-06-01,ok
qzzd,35.79,-79.0290122496281,2019-04-10,ok
qzzo,37.78397,-97.84863,2021-06-07,ok
raax,36.432,-79.0739476584495,2014-07-30,ko
rabq,34.9454,-120.417,2016-12-16,ko
raci,41.43616,-87.18351,2017-07-31,ok
racw,38.2996,-121.383,2018-03-14,ok
raei,35.79,-79.0361307302334,2021-06-17,ok
raem,35.8887171156795,-78.9875529379111,2019-09-14,ok
raez,35.79,-79.0298526258107,2019-09-04,ok
rafr,35.47745,-76.81692,2015-04-08,ko
ragp,35.7058955595749,-79.1637690421994,2016-06-22,ok
rags,36.2109,-119.199,2016-01-11,ko
rahr,35.742,-79.2393461028157,2016-11-21,ok
rakh,35.036,-79.1179932571953,2021-05-26,ko
rakl,37.61429993,-97.62981051,2016-07-18,ok
ralf,35.8768224135701,-78.8923537452572,2021-11-08,ok
ranz,41.55087787,-86.3616260258333,2016-08-15,ok
raog,37.8418,-121.53,2014-05-20,ok
raou,35.7009452282919,-79.1729637463147,2013-06-04,ok
rapd,37.5138,-121.16,2016-03-08,ok
raru,41.992305,-78.929219,2014-09-08,ok
rasr,35.742,-79.2028075092905,2015-05-06,ok
ratd,38.37611,-97.07583,2015-06-22,ok
raur,36.0625,-76.00163,2015-06-16,ko
ravw,35.6324656455434,-79.3001571532428,2016-05-24,ok
ravz,35.7198416541573,-79.1378656822187,2013-07-22,ok
rawc,35.8626605750274,-78.7790095367711,2014-07-16,ok
rawm,35.6299372505332,-79.3048533730866,2016-05-09,ok
raww,36.5597,-121.51,2019-01-17,ko
razt,35.7155034606135,-79.1459234067928,2016-06-08,ok
rbac,37.66889,-88.767,2017-08-15,ok
rbaf,37.1951,-120.561,2016-02-09,ok
rbap,35.6275153142603,-79.3093518573581,2015-07-23,ok
rbbz,36.7593,-121.755,2013-09-25,ko
rbcc,38.1156,-121.494,2016-09-20,ok
rbcg,35.478,-79.0570907009048,2016-06-14,ok
rbdl,40.31417,-75.174603,2018-08-28,ok
rbew,35.742,-79.2072816227834,2015-06-22,ok
rbfi,38.785,-121.653,2015-08-26,ok
rbfm,36.115,-78.9072674569001,2013-06-19,ok
